Clothing ID,Age,Positive Feedback Count,Division Name,Department Name,Class Name,Recommended IND,title_char_point,title_char_comma,title_char_semicolon,title_char_quotes,title_char_exclamation,title_char_question,title_char_hashtag,title_char_ellipsis,title_nlp_tokens,title_nlp_sentences,title_nlp_pronoums,title_nlp_adjectives,title_nlp_verbs,title_nlp_nouns,title_nlp_conjunctions,title_nlp_numbers,title_nlp_symbols,title_sentiment_positive,title_sentiment_negative,title_sentiment_mixed,review_text_char_point,review_text_char_comma,review_text_char_semicolon,review_text_char_quotes,review_text_char_exclamation,review_text_char_question,review_text_char_hashtag,review_text_char_ellipsis,review_text_nlp_tokens,review_text_nlp_sentences,review_text_nlp_pronoums,review_text_nlp_adjectives,review_text_nlp_verbs,review_text_nlp_nouns,review_text_nlp_conjunctions,review_text_nlp_numbers,review_text_nlp_symbols,review_text_sentiment_positive,review_text_sentiment_negative,review_text_sentiment_mixed
834,48,2,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,61,4,0,10,7,11,1,0,0,0,0,1
834,49,0,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,2,2,0,0,1,0,0,0,33,3,1,2,3,6,0,1,0,1,0,0
872,58,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,3,0,0,2,1,0,0,0,44,4,0,4,5,6,2,0,0,2,0,0
834,43,0,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,19,3,0,1,2,5,2,0,0,0,0,0
872,56,26,General Petite,Tops,Knits,1,0,0,0,0,3,0,0,0,8,2,1,1,0,1,0,0,1,0,1,0,7,8,0,6,0,0,0,0,114,8,1,10,10,22,5,5,2,0,0,1
870,60,1,General,Tops,Knits,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,7,2,0,2,0,0,0,0,58,7,0,6,4,4,0,0,0,0,1,0
870,35,8,General,Tops,Knits,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,2,37,2,0,4,5,6,2,0,0,2,1,1
834,40,0,General,Tops,Blouses,1,0,1,0,0,0,0,0,0,6,1,0,2,1,1,0,0,0,1,0,0,5,1,0,1,0,0,0,0,71,5,1,6,5,13,3,2,0,0,0,0
870,27,2,General,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,4,4,1,0,1,0,0,0,108,6,0,7,15,21,1,0,0,0,0,1
834,37,2,General,Tops,Blouses,1,0,0,0,0,0,1,0,0,6,1,0,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,42,2,1,6,5,5,3,0,0,0,0,1
941,26,12,General Petite,Tops,Sweaters,1,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,3,3,0,2,2,0,0,0,105,5,0,12,6,18,6,0,0,3,0,3
834,31,0,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,4,1,0,2,0,0,1,0,0,2,0,0,2,2,0,0,0,0,0,0,45,2,0,4,6,8,1,0,0,1,0,1
877,27,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,46,2,1,3,7,6,1,0,0,2,0,1
877,56,0,General Petite,Tops,Knits,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,5,6,0,5,1,0,0,0,104,6,1,10,8,10,6,0,0,1,0,4
870,56,2,General,Tops,Knits,0,0,1,0,0,1,0,0,0,11,1,0,3,0,1,0,1,0,0,0,0,7,8,0,3,3,0,0,2,123,8,2,14,17,8,6,0,0,1,1,3
834,52,0,General,Tops,Blouses,1,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,4,7,1,7,2,0,0,0,120,7,1,13,11,14,4,2,0,2,0,2
850,36,0,General Petite,Tops,Blouses,1,0,0,0,0,0,0,0,0,7,1,0,0,3,1,1,0,0,0,0,1,5,2,0,1,0,0,0,0,55,5,5,6,3,8,1,0,0,2,0,0
834,43,2,General,Tops,Blouses,0,0,0,0,0,0,0,0,0,9,1,0,1,0,2,0,0,0,0,0,0,7,7,1,5,0,0,0,0,123,7,2,6,9,22,5,7,0,1,0,1
870,48,0,General,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,4,5,0,1,1,0,0,0,106,5,0,3,19,16,4,0,0,2,0,1
834,36,2,General,Tops,Blouses,1,0,0,0,0,1,0,0,0,9,1,0,2,0,1,1,0,0,0,0,0,5,8,0,1,1,0,0,0,122,7,1,13,8,18,7,3,0,2,0,5
834,33,1,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,70,7,0,6,10,9,5,4,0,3,0,2
834,28,0,General,Tops,Blouses,1,0,0,0,0,2,0,0,0,5,1,0,2,0,1,0,0,0,1,0,0,2,1,0,0,2,0,0,0,63,4,0,7,7,11,3,0,1,1,0,0
877,65,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,5,1,0,2,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,15,2,0,2,2,2,0,0,0,0,0,0
850,58,1,General Petite,Tops,Blouses,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,43,3,0,3,4,9,3,0,0,1,0,1
877,26,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,7,2,0,0,0,0,0,0,70,7,0,10,7,11,4,0,0,4,0,0
877,37,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,89,4,0,10,7,13,3,0,1,5,0,1
1059,75,10,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,58,6,0,9,8,9,5,1,0,3,0,1
1055,24,4,General,Bottoms,Pants,0,0,0,0,0,0,0,0,0,5,1,0,2,0,2,0,0,0,1,1,0,1,0,0,2,0,0,0,0,20,2,1,1,2,7,1,0,0,0,1,1
1146,52,4,General,Trend,Trend,1,0,0,0,0,0,0,0,0,5,1,0,1,1,2,0,0,0,0,0,0,1,2,0,2,1,0,0,0,41,2,1,3,5,4,3,1,0,1,0,1
1053,38,2,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,50,7,0,5,6,3,3,1,0,1,0,1
855,46,0,General,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,2,0,1,1,2,0,0,0,1,0,0
1053,62,1,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,42,4,4,5,4,6,1,0,1,3,0,0
1053,66,0,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,4,1,0,0,2,0,0,2,36,2,0,5,5,3,2,0,1,1,0,0
945,25,0,General,Tops,Sweaters,0,0,0,0,0,0,0,0,0,5,1,0,2,0,1,1,0,0,0,0,0,3,5,0,4,0,0,0,0,72,3,3,8,2,10,5,2,1,2,0,1
867,54,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,4,1,0,1,0,0,0,0,56,4,0,10,5,10,3,0,0,2,0,1
867,31,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,7,1,0,1,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,71,3,0,11,7,11,3,2,1,2,0,0
867,25,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,0,0,0,0,6,4,1,5,0,0,0,0,93,6,0,8,7,13,3,0,0,1,0,1
1025,29,0,General,Bottoms,Jeans,0,0,0,0,0,0,0,0,0,11,1,0,0,1,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,42,2,2,3,4,6,1,0,0,0,1,0
855,38,1,General,Tops,Knits,0,0,0,0,0,0,0,0,0,8,1,0,1,0,5,0,0,0,0,0,0,5,3,0,3,0,0,0,0,97,5,0,14,8,13,4,0,0,1,0,2
1059,34,3,General Petite,Bottoms,Pants,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,1,0,0,5,6,0,1,0,0,0,0,93,5,1,9,7,16,3,0,0,3,0,0
867,24,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,4,1,0,1,0,2,0,0,0,1,0,0,2,3,0,0,0,0,0,0,35,2,1,5,2,6,3,0,0,1,0,1
1087,31,0,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,39,3,0,5,3,6,3,0,0,0,0,1
1055,40,3,General,Bottoms,Pants,0,1,1,0,0,0,0,0,0,7,1,0,1,0,3,1,0,0,0,0,1,5,1,0,0,2,0,0,0,88,9,1,3,12,11,2,0,0,1,0,2
855,44,17,General,Tops,Knits,0,0,1,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,1,1,0,3,2,0,1,0,0,0,0,36,3,0,5,5,1,0,0,0,1,3,0
867,27,3,General Petite,Tops,Knits,0,0,0,0,0,0,0,0,0,9,1,0,3,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,56,5,0,5,8,6,3,0,0,2,0,1
867,32,0,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,2,1,4,3,4,1,0,0,1,0,1
1059,59,7,General Petite,Bottoms,Pants,0,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,36,3,0,7,4,2,2,0,0,1,1,1
1053,40,0,General Petite,Bottoms,Pants,1,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,18,3,0,4,1,4,2,0,0,2,0,1
1025,65,0,General,Bottoms,Jeans,1,0,0,0,0,1,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,5,3,1,4,0,0,1,0,99,5,5,13,8,13,3,5,1,1,0,1
1053,61,18,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,18,2,0,3,1,5,1,1,0,1,0,1
1053,34,2,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,1,0,0,7,1,0,1,0,0,0,0,107,8,1,11,13,15,7,1,0,4,1,1
1059,42,0,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,6,0,0,0,53,4,0,2,11,8,2,0,0,1,0,0
1059,36,29,General Petite,Bottoms,Pants,1,3,1,0,0,0,0,0,2,4,1,0,1,0,0,1,0,0,1,0,1,7,9,0,0,0,0,0,0,114,7,0,9,14,15,4,0,0,2,0,2
1059,39,0,General,Bottoms,Pants,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,2,103,5,2,8,13,11,4,1,0,2,0,1
1059,38,1,General,Bottoms,Pants,1,0,0,0,0,0,0,0,0,5,1,0,1,1,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,48,4,0,5,4,7,1,0,0,1,0,0
1055,56,3,General Petite,Bottoms,Pants,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,2,0,4,1,0,0,0,110,7,1,14,10,15,4,0,0,2,0,2
1059,39,1,General,Bottoms,Pants,1,0,0,0,0,1,0,0,0,10,1,0,1,0,4,1,0,1,1,0,0,1,1,0,1,1,0,0,0,19,2,0,1,2,2,0,1,0,1,0,0
1059,32,0,General,Bottoms,Pants,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,2,0,2,1,3,2,0,0,0,0,1
835,43,0,General,Tops,Blouses,1,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,36,3,0,3,4,6,2,0,0,2,0,1
984,48,1,General,Jackets,Jackets,1,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,100,6,1,9,13,21,6,0,0,1,0,2
1059,36,5,General,Bottoms,Pants,1,3,0,0,0,0,0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,5,5,0,2,1,0,0,0,115,6,1,7,13,17,4,2,1,1,0,2
1100,25,3,General Petite,Dresses,Dresses,1,0,0,0,0,1,0,0,0,7,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,36,2,1,1,6,5,1,0,0,0,0,1
1100,40,0,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,15,3,0,2,1,5,1,0,0,1,0,0
1100,66,1,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,8,1,0,2,1,2,0,0,0,0,0,0,2,11,0,3,3,0,0,0,126,6,0,9,11,19,7,4,0,0,0,4
1059,20,0,General,Bottoms,Pants,1,0,1,0,0,0,0,0,0,4,1,0,2,0,1,0,0,0,2,0,0,3,3,0,2,0,0,0,0,83,3,0,6,8,10,2,4,0,0,0,2
1059,30,5,General,Bottoms,Pants,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,5,0,0,5,0,0,0,0,108,6,0,11,11,15,2,1,0,0,0,1
1030,45,0,General,Bottoms,Jeans,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,5,1,0,2,0,0,0,0,68,5,0,7,7,11,2,2,0,1,0,0
860,32,2,General,Tops,Knits,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,49,5,0,4,7,4,2,1,0,2,0,0
860,32,3,General,Tops,Knits,1,0,0,0,0,0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,3,1,0,1,1,0,0,0,71,4,1,7,3,13,2,1,1,1,0,2
1086,39,13,General Petite,Dresses,Dresses,1,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,103,6,0,9,9,13,4,1,0,2,0,3
1066,57,0,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,5,0,0,1,2,1,0,0,85,8,1,8,9,13,5,0,0,3,0,1
860,48,0,General,Tops,Knits,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,3,5,0,4,0,0,0,0,94,3,0,5,8,17,4,1,1,2,1,2
1066,64,1,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,5,0,0,4,0,0,1,0,78,6,0,11,8,9,6,3,0,2,0,1
938,34,5,General,Tops,Sweaters,1,0,0,0,0,0,0,0,0,4,1,0,2,0,1,0,0,0,1,0,0,6,3,0,4,0,0,0,0,112,6,1,8,14,18,6,0,1,1,1,1
1030,39,1,General,Bottoms,Jeans,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,3,3,0,1,2,0,0,0,66,5,2,7,6,12,0,0,0,1,0,0
921,38,4,General,Tops,Sweaters,1,0,0,0,0,0,0,0,0,6,1,0,0,1,3,0,0,0,0,0,0,3,6,0,6,0,0,0,0,111,4,0,8,13,19,5,1,0,1,0,1
1030,40,2,General,Bottoms,Jeans,1,0,0,0,0,4,0,0,0,6,1,0,1,0,1,0,0,0,1,0,0,5,0,0,2,2,0,0,0,57,6,2,5,6,7,2,0,0,3,0,0
860,33,2,General,Tops,Knits,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,2,0,1,0,0,0,0,46,3,1,7,5,5,3,0,0,0,0,2
1086,36,6,General Petite,Dresses,Dresses,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,35,5,1,4,4,6,1,0,0,0,1,0
860,73,1,General,Tops,Knits,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,47,5,0,6,3,8,2,1,0,4,1,2
860,43,3,General,Tops,Knits,1,0,1,0,0,1,0,0,0,6,1,0,3,0,0,1,0,0,3,0,0,2,3,0,0,2,0,0,0,50,4,0,2,5,7,2,0,0,1,0,1
1066,40,0,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,6,1,0,2,1,1,0,0,0,0,0,0,7,4,0,3,2,0,0,0,83,9,2,2,11,12,3,0,0,1,0,1
860,42,0,General,Tops,Knits,0,0,1,0,0,0,0,0,0,5,1,0,2,0,2,0,0,0,1,1,0,5,3,0,0,0,0,0,0,103,6,2,12,11,20,4,2,0,2,0,0
1070,59,1,General Petite,Bottoms,Pants,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,11,1,0,2,0,0,0,0,96,10,0,7,16,17,6,4,0,1,0,1
1084,54,0,General,Dresses,Dresses,1,0,0,0,0,1,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,3,6,0,2,3,0,0,0,121,7,1,10,12,18,5,3,0,2,0,0
984,39,0,General,Jackets,Jackets,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,22,3,0,2,2,5,1,0,0,1,0,0
1084,37,0,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,9,1,0,1,1,3,2,0,0,0,0,1,5,4,0,1,1,0,0,3,36,3,0,1,4,9,3,0,0,0,0,1
830,51,9,General,Tops,Blouses,1,0,0,0,0,1,0,0,0,5,1,0,1,0,1,1,0,0,1,0,0,5,7,0,0,1,0,0,0,118,7,1,13,13,20,4,2,1,3,0,2
996,39,2,General Petite,Bottoms,Skirts,1,0,0,0,0,0,0,0,0,5,1,1,0,0,3,0,0,0,0,0,0,8,7,0,4,1,0,4,4,116,5,2,14,15,16,3,1,2,3,1,1
927,48,0,General Petite,Tops,Sweaters,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,18,2,0,1,3,1,1,0,0,0,0,0
1084,49,0,General,Dresses,Dresses,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,94,4,0,13,9,19,7,0,0,0,0,1
1084,32,1,General,Dresses,Dresses,1,0,0,0,0,1,0,0,0,4,1,0,1,0,2,0,0,0,1,0,0,0,3,0,1,10,0,0,0,96,6,0,10,10,14,5,2,0,1,0,1
984,32,5,General,Jackets,Jackets,0,0,1,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,66,4,0,7,4,12,3,0,0,0,0,1
984,29,0,General,Jackets,Jackets,1,0,1,0,0,0,0,0,0,6,1,0,2,1,1,0,0,0,1,0,0,3,1,0,3,1,0,0,0,69,4,0,8,6,6,4,0,0,1,0,1
984,41,0,General,Jackets,Jackets,0,0,0,0,0,0,0,0,0,11,1,0,2,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,31,2,0,1,4,5,1,0,0,0,1,1
1084,58,0,General,Dresses,Dresses,1,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,35,2,0,4,2,1,4,0,0,2,0,2
996,32,3,General Petite,Bottoms,Skirts,0,0,1,0,0,0,0,0,0,5,1,0,2,0,2,0,0,0,1,1,0,5,5,0,0,0,0,0,0,100,6,0,4,16,16,6,2,0,0,0,1
1084,34,0,General,Dresses,Dresses,0,3,1,0,0,0,0,0,2,12,1,0,1,3,1,2,0,0,0,0,1,6,3,0,7,0,0,0,0,111,7,1,8,7,20,9,5,0,3,0,1
949,71,1,General,Tops,Sweaters,1,0,0,0,0,2,0,0,0,6,1,0,1,1,0,1,0,0,1,0,0,5,8,0,4,3,0,0,0,118,8,1,12,11,15,7,2,0,1,0,4
984,31,0,General,Jackets,Jackets,1,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,0,1,1,0,0,1,1,0,0,1,0,0,0,47,2,0,2,5,10,3,1,0,0,0,1
984,57,0,General,Jackets,Jackets,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,0,0,0,4,4,0,1,1,0,0,0,102,6,0,10,10,22,4,0,0,2,0,2
984,40,5,General,Jackets,Jackets,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,7,4,0,0,0,0,0,0,79,7,1,3,10,11,1,1,0,1,0,1
949,49,1,General,Tops,Sweaters,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,5,4,1,4,1,0,0,0,111,7,0,11,11,21,10,2,1,4,1,2
830,39,8,General,Tops,Blouses,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,3,0,2,4,5,1,0,0,0,2,0
1070,34,1,General Petite,Bottoms,Pants,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,0,0,0,0,0,0,4,3,0,3,0,0,0,0,84,4,0,7,8,11,5,3,1,1,0,1
873,21,0,General,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,2,1,4,2,1,2,0,0,3,0,0
921,38,0,General,Tops,Sweaters,1,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,3,3,0,0,2,2,0,0,74,5,2,5,9,17,3,2,0,0,0,0
862,37,0,General Petite,Tops,Knits,1,0,2,0,0,1,0,0,0,8,1,0,3,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,20,2,0,2,1,3,2,0,0,2,0,0
833,59,0,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,97,5,0,5,9,12,4,2,1,0,0,4
864,31,7,General,Tops,Knits,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,3,5,0,3,0,0,0,0,75,3,0,7,9,7,4,3,1,0,0,2
864,32,3,General,Tops,Knits,1,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,5,2,0,0,1,0,0,2,43,4,0,4,2,11,2,0,0,1,0,1
833,39,6,General,Tops,Blouses,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,92,9,2,5,12,12,7,3,0,1,0,3
945,39,0,General,Tops,Sweaters,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,10,7,0,1,0,0,0,0,124,10,4,13,13,14,5,2,0,2,3,4
927,46,0,General Petite,Tops,Sweaters,0,0,1,0,0,0,0,0,0,7,1,0,1,2,1,0,0,0,0,0,0,12,3,0,2,0,0,0,0,102,11,2,4,10,18,1,3,0,0,0,1
927,28,0,General Petite,Tops,Sweaters,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,31,3,1,3,3,4,2,0,0,2,0,0
945,53,0,General,Tops,Sweaters,1,1,0,0,0,0,0,0,0,8,1,0,2,2,0,2,0,0,1,1,1,7,3,0,0,0,0,0,0,106,7,0,8,12,18,5,0,0,2,2,1
862,45,1,General Petite,Tops,Knits,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,5,4,0,2,4,0,0,0,104,8,0,8,15,9,4,1,0,2,2,2
873,52,1,General,Tops,Knits,1,0,0,0,0,2,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,69,5,0,5,10,10,3,0,0,2,0,1
862,37,3,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,6,1,0,2,1,0,0,0,86,7,3,9,10,12,8,0,0,1,0,2
921,42,0,General,Tops,Sweaters,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,13,1,0,2,1,1,2,0,0,1,1,1
873,59,0,General,Tops,Knits,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,19,2,0,3,1,5,1,0,0,0,0,1
862,49,1,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,31,3,0,4,4,3,2,0,0,1,0,0
862,40,7,General Petite,Tops,Knits,1,0,0,0,0,0,0,0,0,5,1,0,2,1,1,1,0,0,1,0,1,4,0,0,0,0,0,0,0,54,5,2,7,5,5,3,0,1,3,0,1
945,50,0,General,Tops,Sweaters,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,66,5,0,9,8,7,2,0,0,0,2,0
1025,32,0,General,Bottoms,Jeans,1,0,1,0,0,0,0,0,0,4,1,0,2,0,1,0,0,0,2,0,0,5,4,0,4,0,0,0,0,111,6,0,7,18,16,4,2,0,1,0,1
833,44,3,General,Tops,Blouses,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,52,4,0,6,8,5,3,0,0,1,0,0
927,41,6,General Petite,Tops,Sweaters,1,0,0,0,0,1,0,0,0,4,1,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,25,2,0,2,2,6,1,0,0,2,0,0
833,28,0,General,Tops,Blouses,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,2,0,0,2,0,0,0,86,7,1,5,11,9,4,0,0,0,0,1
927,54,2,General Petite,Tops,Sweaters,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,45,4,0,3,7,6,1,1,0,0,0,1
864,39,42,General,Tops,Knits,1,4,0,0,0,0,0,0,3,7,1,0,1,0,3,0,1,0,0,0,0,7,3,0,0,0,0,0,0,107,8,0,13,10,11,5,1,0,3,2,1
873,26,1,General,Tops,Knits,1,0,0,0,0,0,0,0,0,7,1,0,1,1,1,0,0,0,0,0,0,3,0,0,3,1,0,0,0,64,4,1,8,1,12,5,1,0,4,0,0
833,36,1,General,Tops,Blouses,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,4,3,0,5,1,0,0,0,122,8,3,4,18,14,7,0,0,1,0,3
864,60,0,General,Tops,Knits,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,113,5,0,6,20,18,4,0,1,1,0,0
927,22,9,General Petite,Tops,Sweaters,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,7,5,0,3,0,0,0,0,87,8,0,10,7,15,3,1,0,2,1,1
